Year,Month,year_month,Os_Company,Range_DPD,Product_final,Payment_for_Fee,PR_amount,Balance
2020,12,12-2020,BFC,720-1080,Unsecured Loan,14775018,22688347719,49627457603
2020,2,2-2020,DK,360-720,Credit card,7350000,4589703947,7901854576
2020,12,12-2020,BFC,180-360,Credit card,0,"99869314,56","143509347,9"
2020,9,9-2020,HMK,180-360,Credit card,0,"148353206,4","219767893,7"
2020,1,1-2020,TDO,Deadloan,Unsecured Loan,0,77441500,507060464
2020,9,9-2020,AMG,720-1080,HHB,32400000,18953074004,48379394996
2020,3,3-2020,GLX,720-1080,HHB,74140020,101055967106,250300226142
2020,12,12-2020,FBI,1080+,Credit card,19040000,"133312383,5","625554307,2"
2020,5,5-2020,FBI,360-720,HHB,70950161,36510318696,73680749527
2020,6,6-2020,ASA,1080+,HHB,97015050,133389628972,442893701090
2020,6,6-2020,BFC,180-360,Credit card,0,"39508946,21","62622865,56"
2020,2,2-2020,TDO,360-720,Overdraft,96019759,1077967675,1436084100
2020,8,8-2020,HNA,0-180,Unsecured Loan,4,11707655,12970928
2020,6,6-2020,ASA,0-180,Credit card,1670000,"133301897,2","182540841,5"
2020,3,3-2020,HMK,1080+,Credit card,336575000,51762775978,224083047185
2020,1,1-2020,DK,0-180,Unsecured Loan,0,159795632,176278944
2020,12,12-2020,FBI,Deadloan,Unsecured Loan,59283916,55201845789,463947442230
2020,6,6-2020,TCG,360-720,Overdraft,7978001,535550755,725750573
2020,1,1-2020,ASA,720-1080,Unsecured Loan,89859862,48948801409,104047457371
2020,2,2-2020,DK,0-180,Unsecured Loan,2142020,134033866,148866871
2020,1,1-2020,ASA,0-180,Unsecured Loan,21305856,344637060,355270916
2020,12,12-2020,ASA,1080+,Secured Loan,16,314629144,1019108902
2020,3,3-2020,FBI,180-360,Unsecured Loan,0,768610179,961406373
2020,2,2-2020,TCG,1080+,Overdraft,0,49447592,137824136
2020,9,9-2020,DK,720-1080,Secured Loan,0,19800,19800
2020,7,7-2020,DK,1080+,Secured Loan,13,96348177,286807537
2020,9,9-2020,TCG,1080+,HHB,2100000,10591457658,30734996190
2020,5,5-2020,BFC,360-720,Overdraft,0,26568137,82889725
2020,8,8-2020,ASA,180-360,Credit card,13220000,"370814110,4",517061761
2020,9,9-2020,FBI,Deadloan,Credit card,0,7169043546,29044180579
2020,6,6-2020,FBI,1080+,Overdraft,5,415286963,836227092
2020,6,6-2020,TDO,Deadloan,Credit card,0,1654918260,9895728121
2020,7,7-2020,AMG,0-180,HHB,35794175,0,0
2020,7,7-2020,FBI,1080+,Secured Loan,5,9628517,24802832
2020,1,1-2020,TDO,360-720,Overdraft,5000000,784632748,1046508266
2020,7,7-2020,TDO,360-720,Overdraft,4,530441271,742618176
2020,3,3-2020,FBI,360-720,HHB,122064008,49863837995,96140225094
2020,8,8-2020,HMK,360-720,Credit card,26003000,6818673563,12820776541
2020,9,9-2020,FBI,180-360,Unsecured Loan,3500004,138951929,166953377
2020,6,6-2020,ASA,1080+,Secured Loan,39,274401794,835873941
2020,6,6-2020,FBI,Deadloan,Unsecured Loan,597,103935673618,408569724379
2020,6,6-2020,TDO,Deadloan,Unsecured Loan,0,77441500,524519502
2020,3,3-2020,FBI,Deadloan,Credit card,0,5490383192,20148119061
2020,3,3-2020,TDO,360-720,HHB,0,2368920756,4651458690
2020,1,1-2020,ASA,0-180,Credit card,51500000,"150004538,9","162039704,4"
2020,2,2-2020,HMK,360-720,Credit card,54840010,26567665825,49379004661
2020,11,11-2020,ASA,180-360,Unsecured Loan,36845127,579490464,750803804
2020,3,3-2020,FBI,180-360,Credit card,0,425864544,"592490401,4"
2020,11,11-2020,BFC,360-720,Overdraft,0,99150846,152814442
2020,7,7-2020,HNA,1080+,Overdraft,5,421326092,813540887
2020,3,3-2020,TDO,1080+,Overdraft,0,5524666,12390642
2020,6,6-2020,ASA,180-360,Unsecured Loan,78875643,1077643679,1348544703
2020,5,5-2020,DK,1080+,Secured Loan,0,96348177,282080879
2020,2,2-2020,GLX,360-720,HHB,410090920,166486936159,286794081309
2020,3,3-2020,ASA,Deadloan,Unsecured Loan,978003,823919780,2694525413
2020,3,3-2020,ASA,0-180,Unsecured Loan,49434891,426924118,459449439
2020,4,4-2020,FBI,0-180,Credit card,0,"9419769,06","16474868,03"
2020,1,1-2020,DK,720-1080,Unsecured Loan,4,21905744645,45018540888
2020,11,11-2020,NDC,Deadloan,Secured Loan,191702258,93160499119,402325153684
2020,5,5-2020,NDC,Deadloan,Secured Loan,0,100961421606,792643007218
2020,10,10-2020,ASA,360-720,Overdraft,17914707,536296217,862067073
2020,2,2-2020,HMK,1080+,Overdraft,0,602084988,1091321494
2020,7,7-2020,BFC,360-720,Credit card,0,1316107055,2593368891
2020,8,8-2020,HMK,1080+,Overdraft,12,1311124103,2975226756
2020,1,1-2020,FBI,Deadloan,Unsecured Loan,2254268,104418984202,395219758710
2020,2,2-2020,HNA,720-1080,Unsecured Loan,55861021,22486522692,45154253776
2020,9,9-2020,GLX,0-180,HHB,210383465,808648155,838210912
2020,4,4-2020,DK,0-180,Credit card,2000000,"15469963,72","15999875,8"
2020,1,1-2020,FBI,720-1080,Unsecured Loan,16,712318015,1466036170
2020,5,5-2020,HNA,180-360,Unsecured Loan,0,248999280,316416988
2020,11,11-2020,NDC,1080+,Overdraft,140937664,2149103639,4546776003
2020,5,5-2020,NDC,1080+,Overdraft,562564,1627550460,3663230222
2020,5,5-2020,HNA,0-180,Credit card,0,"86999709,92","114560430,9"
2020,8,8-2020,TDO,Deadloan,Secured Loan,8,2251761781,4649333672
2020,7,7-2020,GLX,Deadloan,Secured Loan,15,5059033863,12482444554
2020,11,11-2020,DK,1080+,Unsecured Loan,242014605,179413264310,515239534018
2020,4,4-2020,TCG,360-720,HHB,10850000,6321548519,11984868873
2020,11,11-2020,GLX,180-360,Credit card,0,"122600914,4","184818956,2"
2020,4,4-2020,ASA,360-720,Overdraft,1000004,641644031,1003332392
2020,8,8-2020,GLX,360-720,HHB,253803946,11880932554,22138248555
2020,3,3-2020,DK,Deadloan,Unsecured Loan,0,257178818,506952407
2020,4,4-2020,DK,360-720,Overdraft,1988703,1233762634,2543648974
2020,9,9-2020,ASA,0-180,Unsecured Loan,41186607,236996546,254493527
2020,7,7-2020,DK,720-1080,Unsecured Loan,35679712,98182456561,208108745074
2020,1,1-2020,GLX,Deadloan,Secured Loan,0,5059033863,11711214869
2020,9,9-2020,ASA,Deadloan,Unsecured Loan,9924066,10275426505,61169972742
2020,12,12-2020,NDC,720-1080,Credit card,189744958,31558022178,85455611967
2020,6,6-2020,ASA,720-1080,Credit card,225033000,53109725037,131192743764
2020,5,5-2020,GLX,1080+,Credit card,87500000,23893254641,107648344058
2020,4,4-2020,HMK,180-360,HHB,41566243,2025432542,2897573583
2020,9,9-2020,BFC,180-360,Unsecured Loan,8,15132170,19490024
2020,3,3-2020,GLX,0-180,HHB,271290369,2412554167,2534712230
2020,2,2-2020,NDC,1080+,Unsecured Loan,32,3566918841,9332132739
2020,5,5-2020,TDO,360-720,HHB,0,1083929965,2133488585
2020,10,10-2020,HMK,360-720,Credit card,33630000,2988760701,5536719417
2020,6,6-2020,NDC,360-720,HHB,3470011,2919977155,5770181939
2020,8,8-2020,TCG,180-360,Credit card,1200000,"165010948,4",225359302
2020,6,6-2020,HNA,0-180,Unsecured Loan,1698926,7796709,7954809
2020,12,12-2020,TCG,1080+,Secured Loan,28,63072648,189019862
2020,4,4-2020,ASA,1080+,HHB,16355488,62541026245,182749579857
2020,6,6-2020,AMG,0-180,Credit card,0,"13543695,68","24333681,53"
2020,4,4-2020,FBI,180-360,HHB,16525000,2873408368,4059806217
2020,9,9-2020,TCG,360-720,Unsecured Loan,38658142,4687206960,7668072527
2020,9,9-2020,HNA,360-720,HHB,1000000,285991965,"542660693,5"
2020,10,10-2020,FBI,1080+,HHB,0,299636837,821520754
2020,10,10-2020,ASA,1080+,HHB,397222096,112528442014,374940509444
2020,12,12-2020,HNA,0-180,Unsecured Loan,0,43639065,50042838
2020,10,10-2020,HMK,720-1080,HHB,25944574,66906035395,167233279641
2020,4,4-2020,HMK,Deadloan,Unsecured Loan,1978014,136873441,244895401
2020,9,9-2020,AMG,180-360,HHB,0,27084141,"38133261,4"
2020,10,10-2020,ASA,720-1080,Overdraft,22478102,4025218886,7914705636
2020,12,12-2020,AMG,0-180,Credit card,0,"786487,79","1879737,76"
2020,10,10-2020,DK,1080+,Credit card,36730000,33252447585,147994661609
2020,9,9-2020,HMK,180-360,Unsecured Loan,42563273,690252539,839602552
2020,7,7-2020,NDC,180-360,Credit card,21300000,"134494210,6","194190511,5"
2020,4,4-2020,ASA,180-360,HHB,31864000,2044784500,3103238135
2020,3,3-2020,TCG,360-720,Unsecured Loan,261772870,15930508129,26862914249
2020,10,10-2020,BFC,360-720,HHB,300000,"433739108,3","883020307,6"
2020,9,9-2020,AMG,720-1080,Unsecured Loan,6600909,38972817785,82610975180
2020,2,2-2020,TCG,180-360,Credit card,227250000,7594585630,10615038891
2020,5,5-2020,ASA,Deadloan,Credit card,0,"19018040,03","106419895,6"
2020,12,12-2020,AMG,360-720,Overdraft,0,40489631,55166262
2020,2,2-2020,HNA,180-360,Overdraft,0,71288009,95180280
2020,12,12-2020,DK,720-1080,HHB,6970591,35641456803,91156775174
2020,1,1-2020,TDO,180-360,Overdraft,1147977,929010848,1202296211
2020,2,2-2020,FBI,360-720,Unsecured Loan,467043,592266031,969645347
2020,9,9-2020,HMK,1080+,Unsecured Loan,380578052,237911621538,675984734211
2020,8,8-2020,TCG,1080+,Credit card,497375579,47980283243,220962423952
2020,10,10-2020,ASA,1080+,Credit card,696733800,67438304399,316245637164
2020,8,8-2020,ASA,1080+,Overdraft,4,2071697414,4502528903
2020,1,1-2020,TCG,0-180,Unsecured Loan,53633286,1283626517,1461588243
2020,6,6-2020,TCG,1080+,Secured Loan,29,65020708,161422404
2020,4,4-2020,DK,1080+,Credit card,25310000,3668942925,15149449153
2020,4,4-2020,FBI,1080+,HHB,12,21384893751,72592824982
2020,8,8-2020,FBI,360-720,Unsecured Loan,327,5753417006,9807576357
2020,3,3-2020,GLX,720-1080,Unsecured Loan,793474175,340150240196,740325518348
2020,2,2-2020,TDO,0-180,Unsecured Loan,16709000,743316797,833631596
2020,4,4-2020,DK,180-360,Credit card,0,"151304860,3","197486064,8"
2020,6,6-2020,AMG,360-720,Overdraft,0,38888859,59454692
2020,3,3-2020,HMK,180-360,Unsecured Loan,110942977,3727882105,4696418033
2020,3,3-2020,HNA,720-1080,Credit card,52800000,14496831163,33084038483
2020,11,11-2020,BFC,720-1080,Unsecured Loan,15750921,25354378161,55075425393
2020,5,5-2020,FBI,Deadloan,Credit card,0,5309617591,20773488800
2020,8,8-2020,ASA,1080+,Secured Loan,28,274391623,849268236
2020,8,8-2020,ASA,360-720,Unsecured Loan,58101420,9317124758,15475885338
2020,10,10-2020,ASA,180-360,Credit card,0,"123672219,2","177839130,6"
2020,2,2-2020,TDO,Deadloan,Secured Loan,8,2251761781,4378759002
2020,4,4-2020,DK,720-1080,Overdraft,455447,4604716653,9957098051
2020,8,8-2020,TCG,1080+,HHB,0,9068226549,25670317540
2020,12,12-2020,NDC,Deadloan,Other,0,1564049746,2298557053
2020,5,5-2020,HMK,360-720,Unsecured Loan,245776148,22602872603,38210937242
2020,3,3-2020,DK,360-720,Credit card,978000,8167263899,15942263363
2020,4,4-2020,NDC,720-1080,Unsecured Loan,145277160,107005896655,212978223701
2020,10,10-2020,DK,720-1080,Overdraft,20106237,1898147360,3814293234
2020,12,12-2020,NDC,360-720,Credit card,39500000,1734960580,3266272280
2020,4,4-2020,HNA,360-720,Overdraft,3967028,944047571,1484448250
2020,10,10-2020,TDO,Deadloan,Credit card,0,4249926941,20306926755
2020,3,3-2020,TDO,180-360,HHB,0,10645266,17104298
2020,4,4-2020,HMK,360-720,Credit card,36799834,28354006277,54214253667
2020,11,11-2020,HMK,360-720,Unsecured Loan,53105931,3662393555,5849265622
2020,2,2-2020,ASA,360-720,Unsecured Loan,51716093,9077191717,14745496938
2020,7,7-2020,NDC,0-180,Credit card,103602602,"278187485,7","298349387,9"
2020,11,11-2020,GLX,Deadloan,Unsecured Loan,2000033,25975610693,161381736292
2020,2,2-2020,TCG,180-360,HHB,36890037,18079023720,24772296546
2020,10,10-2020,HNA,180-360,HHB,0,13037962,19272617
2020,7,7-2020,NDC,360-720,Overdraft,12905000,575190128,921323732
2020,6,6-2020,HNA,Deadloan,Overdraft,0,0,75900185
2020,1,1-2020,NDC,0-180,Credit card,162188348,1733520852,2178568613
2020,8,8-2020,NDC,Deadloan,Credit card,1730000,4364028713,12601567720
2020,8,8-2020,AMG,360-720,HHB,4000000,"596057926,3",1219287347
2020,2,2-2020,FBI,1080+,Overdraft,0,32205712,56078203
2020,4,4-2020,DK,1080+,HHB,5000032,23826261656,53862607135
2020,9,9-2020,TDO,1080+,HHB,0,14407080021,48850776951
2020,7,7-2020,TDO,1080+,Overdraft,5,181077571,460853347
2020,3,3-2020,HNA,Deadloan,Secured Loan,0,109801916,549142179
2020,4,4-2020,ASA,180-360,Credit card,69435000,"271171890,5","396537643,5"
2020,2,2-2020,TCG,360-720,Overdraft,143431906,3679881436,5115912420
2020,2,2-2020,NDC,Deadloan,Credit card,0,"794429325,1",3049066041
2020,6,6-2020,NDC,360-720,Credit card,180665900,12002104534,24198731231
2020,5,5-2020,BFC,720-1080,Unsecured Loan,0,19516700744,42889157479
2020,1,1-2020,NDC,360-720,Overdraft,37165056,3400311687,5154150657
2020,6,6-2020,TCG,1080+,Overdraft,0,167569516,407532550
2020,11,11-2020,FBI,1080+,Secured Loan,4,9628517,147291687
2020,7,7-2020,NDC,1080+,HHB,28000000,31047988725,105875032270
2020,5,5-2020,GLX,Deadloan,Unsecured Loan,0,19695393755,51695378367
2020,7,7-2020,FBI,180-360,Credit card,0,"86265343,33","120667492,3"
2020,8,8-2020,BFC,0-180,Credit card,0,0,0
2020,5,5-2020,FBI,1080+,Secured Loan,0,9628517,24482765
2020,4,4-2020,TDO,Deadloan,Credit card,0,1654918260,9291858794
2020,3,3-2020,TDO,360-720,Overdraft,997002,1364940873,2088846298
2020,8,8-2020,FBI,1080+,Overdraft,4,508630841,1012539866
2020,4,4-2020,DK,180-360,HHB,14630000,473674670,"651519470,4"
2020,12,12-2020,TCG,720-1080,Unsecured Loan,154030466,93305461881,202663899241
2020,3,3-2020,HNA,360-720,Credit card,26860000,11239994152,21360177146
2020,11,11-2020,ASA,0-180,Credit card,1000000,"63552574,22","122458875,5"
2020,8,8-2020,TCG,180-360,HHB,0,337529537,429634661
2020,11,11-2020,TDO,Deadloan,Overdraft,4,18765787372,98639755479
2020,9,9-2020,TCG,0-180,Credit card,67089916,"378594585,1","452176425,8"
2020,3,3-2020,FBI,720-1080,Credit card,4000000,15877063925,37221751768
2020,3,3-2020,FBI,Deadloan,Secured Loan,3026600,102411904502,413125525804
2020,11,11-2020,HNA,1080+,Unsecured Loan,70632481,78928913141,223754755868
2020,5,5-2020,HNA,1080+,Unsecured Loan,42441951,62592138662,187900799050
2020,3,3-2020,HMK,0-180,Overdraft,0,12768795,13176522
2020,3,3-2020,DK,720-1080,Credit card,2500000,6128469154,14602863488
2020,1,1-2020,FBI,1080+,Credit card,5400000,"238431417,7",1456993711
2020,12,12-2020,TCG,1080+,Overdraft,8,3165378463,7272387861
2020,3,3-2020,TDO,1080+,HHB,0,3618930135,12205902052
2020,6,6-2020,FBI,0-180,Unsecured Loan,2030005,122555368,142050652
2020,8,8-2020,TCG,720-1080,Overdraft,0,816609661,1367724199
2020,3,3-2020,TDO,720-1080,Overdraft,0,975231103,2051398262
2020,7,7-2020,FBI,720-1080,Secured Loan,0,0,119172121
2020,11,11-2020,FBI,0-180,HHB,1648072,91093613,103273824
2020,11,11-2020,DK,Deadloan,Credit card,0,"758547688,1",4166876533
2020,10,10-2020,HNA,1080+,HHB,25347042,13826817470,45154859938
2020,7,7-2020,FBI,1080+,Credit card,144720000,26568644893,108199840654
2020,10,10-2020,NDC,720-1080,Unsecured Loan,221854289,124820590717,266713873795
2020,10,10-2020,DK,180-360,HHB,0,17332067,23151310
2020,9,9-2020,HNA,360-720,Credit card,10200000,"664812651,5",1342863947
2020,4,4-2020,HMK,720-1080,Credit card,205869000,71185253146,170368556905
2020,5,5-2020,TDO,720-1080,HHB,0,14497773994,39019860283
2020,9,9-2020,FBI,Deadloan,Secured Loan,21296276,158675721385,955428249625
2020,8,8-2020,ASA,720-1080,Unsecured Loan,333703255,215985811988,453757239911
2020,9,9-2020,DK,720-1080,Credit card,4890000,21113509624,53361771166
2020,5,5-2020,BFC,360-720,Unsecured Loan,174002,749009603,1303026834
2020,4,4-2020,HNA,1080+,HHB,0,5238483343,15529263018
2020,2,2-2020,TCG,1080+,HHB,0,2521939683,8125254201
2020,12,12-2020,AMG,1080+,Credit card,58200000,14361509827,68275502541
2020,9,9-2020,DK,Deadloan,Secured Loan,142,26579640059,130015079026
2020,7,7-2020,HMK,0-180,Unsecured Loan,45892382,350364392,381416865
2020,6,6-2020,HNA,720-1080,HHB,13000077,6391868722,16432348056
2020,10,10-2020,HNA,720-1080,Overdraft,20008,492618941,962133856
2020,3,3-2020,TCG,1080+,Unsecured Loan,400753628,63917137412,174282921586
2020,4,4-2020,TDO,1080+,Unsecured Loan,36,5405069031,14886762955
2020,2,2-2020,TCG,720-1080,Overdraft,50724828,273891152,465594053
2020,5,5-2020,FBI,0-180,HHB,231068767,628393072,636555429
2020,12,12-2020,HNA,720-1080,HHB,3000004,12512316637,31832088938
2020,7,7-2020,BFC,1080+,HHB,5,10868898425,25831886655
2020,12,12-2020,DK,0-180,Unsecured Loan,0,0,0
2020,10,10-2020,HMK,720-1080,Credit card,85080000,31666525886,82365105045
2020,6,6-2020,HMK,0-180,Unsecured Loan,59003683,510072895,546462269
2020,9,9-2020,FBI,360-720,HHB,58650000,6298285144,11671426205
2020,12,12-2020,TCG,360-720,Overdraft,5000000,289506739,429496536
2020,12,12-2020,HMK,0-180,Unsecured Loan,14435651,127001168,140362472
2020,10,10-2020,ASA,720-1080,Credit card,314382345,60768880339,157046403364
2020,9,9-2020,BFC,360-720,Unsecured Loan,60,661507203,1060743509
2020,7,7-2020,ASA,0-180,Credit card,1000000,"98278582,94","141677903,5"
2020,2,2-2020,DK,360-720,Overdraft,12000004,851211509,1679859588
2020,3,3-2020,FBI,1080+,Unsecured Loan,0,3953577892,11052043785
2020,3,3-2020,HMK,720-1080,Credit card,296935639,68167942071,160951308577
2020,8,8-2020,DK,0-180,Credit card,0,0,0
2020,9,9-2020,HMK,720-1080,Unsecured Loan,169762222,159675847787,339169301387
2020,5,5-2020,DK,720-1080,Unsecured Loan,60375708,42569207115,91096690244
2020,6,6-2020,HMK,0-180,Credit card,150224612,483301900,"582009899,6"
2020,8,8-2020,DK,360-720,Overdraft,466544,634001411,1635310397
2020,7,7-2020,FBI,0-180,HHB,47995082,513263071,529407596
2020,3,3-2020,FBI,1080+,Credit card,250000,3214495606,10778844844
2020,12,12-2020,HNA,720-1080,Secured Loan,9967003,104434484,202192942
2020,9,9-2020,BFC,360-720,Credit card,2550000,"681420759,2",1306380740
2020,7,7-2020,ASA,720-1080,Unsecured Loan,448817203,244177472394,513577554257
2020,1,1-2020,FBI,0-180,HHB,306463630,1785338368,1926133388
2020,10,10-2020,AMG,720-1080,HHB,1900000,13023385086,32256128704
2020,2,2-2020,DK,0-180,Credit card,1350000,"263996450,9","328511598,1"
2020,9,9-2020,TDO,Deadloan,Overdraft,4,18934239780,98415783707
2020,5,5-2020,DK,720-1080,Credit card,71710000,6522822129,15856293774
2020,10,10-2020,BFC,720-1080,Overdraft,0,766304579,1568954769
2020,11,11-2020,DK,720-1080,Unsecured Loan,171835394,96875432221,209143144414
2020,8,8-2020,DK,0-180,Unsecured Loan,2158390,35632300,36224588
2020,7,7-2020,FBI,Deadloan,Secured Loan,10688047,179248468445,782974510248
2020,8,8-2020,NDC,720-1080,Credit card,436974000,37067167018,92830878871
2020,3,3-2020,HMK,720-1080,Unsecured Loan,689309337,427093095569,907957037337
2020,1,1-2020,HNA,1080+,Overdraft,0,292886834,572936133
2020,4,4-2020,FBI,720-1080,HHB,10975507,73933534864,179341323137
2020,7,7-2020,ASA,0-180,Unsecured Loan,74993207,230739473,248504367
2020,4,4-2020,ASA,720-1080,Credit card,23205000,11404723862,26732170408
2020,8,8-2020,AMG,720-1080,Credit card,90820000,12568919718,30560625345
2020,10,10-2020,AMG,180-360,Unsecured Loan,4,41273132,48026753
2020,2,2-2020,TDO,360-720,Credit card,15000000,9914073865,16619793254
2020,9,9-2020,TCG,0-180,Overdraft,0,0,0
2020,10,10-2020,DK,0-180,HHB,7051000,117618651,124309610
2020,1,1-2020,TCG,360-720,Credit card,35721720,13405666981,23539949800
2020,7,7-2020,NDC,360-720,Unsecured Loan,95661138,17096815074,29764407035
2020,11,11-2020,ASA,1080+,Unsecured Loan,420787756,340771053585,991893319359
2020,9,9-2020,FBI,Deadloan,Overdraft,32,8187832787,93861865551
2020,9,9-2020,TDO,360-720,Unsecured Loan,1910408,37798059,70990423
2020,10,10-2020,ASA,360-720,Credit card,72262500,4916844359,9324663882
2020,4,4-2020,DK,0-180,HHB,119893455,96375273,109293906
2020,6,6-2020,ASA,720-1080,HHB,194919122,211543573514,513667085054
2020,9,9-2020,GLX,180-360,HHB,16860000,589560846,818635641
2020,8,8-2020,GLX,1080+,HHB,18900000,11176714160,35487376219
2020,3,3-2020,TDO,360-720,Unsecured Loan,58601004,37360263704,64184739508
2020,8,8-2020,BFC,1080+,Overdraft,0,27914011,54030462
2020,2,2-2020,GLX,1080+,HHB,14460004,49743848616,159417357434
2020,1,1-2020,NDC,360-720,Unsecured Loan,133549834,41376439127,66339270793
2020,1,1-2020,HNA,1080+,Credit card,74029932,7413401126,36833754764
2020,5,5-2020,ASA,1080+,Unsecured Loan,292248693,259488568361,698051990598
2020,8,8-2020,GLX,720-1080,Overdraft,4,1093276744,1869056250
2020,2,2-2020,NDC,1080+,Other,8,6443189,18644981
2020,6,6-2020,NDC,Deadloan,Overdraft,29,12426147373,114166654309
2020,11,11-2020,DK,360-720,Unsecured Loan,12915979,2809271872,4680529953
2020,7,7-2020,GLX,360-720,Credit card,98835088,8284521779,16769905008
2020,4,4-2020,NDC,1080+,Secured Loan,56,199124187,597304598
2020,3,3-2020,HMK,Deadloan,Credit card,0,"24917111,18","157689561,3"
2020,6,6-2020,BFC,0-180,Unsecured Loan,0,135574082,154794594
2020,12,12-2020,ASA,720-1080,HHB,383070897,91136795961,228105768785
2020,9,9-2020,HMK,Deadloan,Credit card,0,"22933411,18","185517364,4"
2020,1,1-2020,GLX,360-720,Credit card,205737758,26665436595,47820146983
